datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,Total_booking
4/10/2012 16:00,Summer,0,1, Clear + Few clouds,23.78,27.275,21,16.9979,362
2/3/2011 7:00,Spring,0,1, Clear + Few clouds,5.74,6.06,50,22.0028,87
5/8/2012 10:00,Summer,0,1, Mist + Cloudy ,23.78,27.275,68,27.9993,157
3/11/2012 18:00,Spring,0,0, Clear + Few clouds,21.32,25,29,19.0012,389
2/8/2011 19:00,Spring,0,1, Clear + Few clouds,6.56,6.06,40,31.0009,101
4/6/2012 14:00,Summer,0,1, Clear + Few clouds,19.68,23.485,29,26.0027,490
8/3/2012 23:00,Fall,0,1, Clear + Few clouds,30.34,35.605,79,8.9981,196
6/5/2012 14:00,Summer,0,1, Mist + Cloudy ,23.78,27.275,46,11.0014,276
6/19/2012 22:00,Summer,0,1, Clear + Few clouds,29.52,34.85,79,6.0032,291
12/12/2011 19:00,Winter,0,1, Clear + Few clouds,11.48,15.15,61,6.0032,241
8/17/2012 20:00,Fall,0,1, Mist + Cloudy ,29.52,12.12,58,15.0013,359
6/5/2011 19:00,Summer,0,0, Clear + Few clouds,27.88,31.82,65,11.0014,357
5/5/2011 22:00,Summer,0,1, Clear + Few clouds,19.68,23.485,39,12.998,165
6/9/2011 17:00,Summer,0,1, Clear + Few clouds,36.9,40.91,37,16.9979,409
1/18/2012 4:00,Spring,0,1, Clear + Few clouds,13.94,14.395,46,35.0008,1
3/19/2011 8:00,Spring,0,0, Clear + Few clouds,17.22,21.21,47,32.9975,48
9/18/2011 8:00,Fall,0,0, Clear + Few clouds,18.86,22.725,72,16.9979,69
7/4/2011 12:00,Fall,1,0, Mist + Cloudy ,31.98,35.605,52,0,447
2/4/2012 15:00,Spring,0,0, Mist + Cloudy ,13.12,15.15,66,15.0013,305
2/9/2012 12:00,Spring,0,1, Clear + Few clouds,10.66,11.365,48,22.0028,158
9/14/2012 15:00,Fall,0,1, Mist + Cloudy ,29.52,33.335,48,8.9981,367
1/14/2012 17:00,Spring,0,0, Clear + Few clouds,9.84,11.365,41,16.9979,144
8/16/2011 3:00,Fall,0,1, Clear + Few clouds,25.42,29.545,73,15.0013,6
9/12/2012 8:00,Fall,0,1, Clear + Few clouds,22.96,26.515,64,7.0015,770
1/15/2012 6:00,Spring,0,0, Mist + Cloudy ,5.74,6.06,50,19.0012,8
1/2/2012 1:00,Spring,1,0, Clear + Few clouds,14.76,16.665,43,27.9993,12
1/12/2012 18:00,Spring,0,1, Clear + Few clouds,18.04,21.97,67,12.998,421
5/1/2012 20:00,Summer,0,1, Clear + Few clouds,27.06,31.06,61,11.0014,335
4/18/2011 4:00,Summer,0,1, Clear + Few clouds,16.4,20.455,87,11.0014,6
2/3/2011 2:00,Spring,0,1, Clear + Few clouds,7.38,8.335,43,16.9979,2
12/12/2011 2:00,Winter,0,1, Clear + Few clouds,8.2,12.88,69,0,4
8/6/2011 11:00,Fall,0,0, Clear + Few clouds,31.98,37.12,62,15.0013,349
9/3/2012 11:00,Fall,1,0, Mist + Cloudy ,30.34,34.85,70,19.0012,459
2/5/2012 7:00,Spring,0,0, Mist + Cloudy ,9.84,12.12,75,11.0014,16
11/5/2011 12:00,Winter,0,0, Clear + Few clouds,14.76,17.425,46,11.0014,372
1/8/2012 21:00,Spring,0,0, Clear + Few clouds,11.48,13.635,56,15.0013,91
5/1/2011 15:00,Summer,0,0, Mist + Cloudy ,20.5,24.24,72,0,266
9/1/2011 15:00,Fall,0,1, Clear + Few clouds,29.52,33.335,51,8.9981,174
12/12/2012 2:00,Winter,0,1, Clear + Few clouds,11.48,13.635,56,11.0014,9
8/4/2012 22:00,Fall,0,0, Clear + Few clouds,31.16,36.365,66,19.0012,269
8/4/2012 9:00,Fall,0,0, Clear + Few clouds,31.98,37.88,65,15.0013,278
3/14/2012 18:00,Spring,0,1, Clear + Few clouds,28.7,31.82,32,0,749
10/10/2012 20:00,Winter,0,1, Clear + Few clouds,21.32,25,48,32.9975,392
10/5/2011 11:00,Winter,0,1, Clear + Few clouds,24.6,31.06,46,19.0012,170
6/15/2012 4:00,Summer,0,1, Clear + Few clouds,22.96,26.515,83,11.0014,14
10/9/2011 15:00,Winter,0,0, Clear + Few clouds,27.88,31.82,51,11.0014,407
9/2/2011 5:00,Fall,0,1, Mist + Cloudy ,24.6,28.03,83,8.9981,20
10/1/2011 21:00,Winter,0,0," Light Snow, Light Rain",14.76,18.18,87,7.0015,56
3/1/2011 13:00,Spring,0,1, Clear + Few clouds,13.12,17.425,39,0,78
2/17/2012 12:00,Spring,0,1, Clear + Few clouds,15.58,19.695,46,26.0027,198
9/10/2011 18:00,Fall,0,0, Clear + Few clouds,29.52,33.335,58,12.998,360
10/4/2012 12:00,Winter,0,1, Mist + Cloudy ,29.52,33.335,54,12.998,288
1/16/2012 14:00,Spring,1,0, Clear + Few clouds,9.84,10.605,44,26.0027,181
10/1/2012 4:00,Winter,0,1, Clear + Few clouds,17.22,21.21,82,7.0015,10
3/9/2012 11:00,Spring,0,1, Mist + Cloudy ,14.76,16.665,34,23.9994,187
8/10/2011 5:00,Fall,0,1, Clear + Few clouds,27.88,31.82,61,6.0032,32
9/6/2011 8:00,Fall,0,1," Light Snow, Light Rain",22.14,25.76,83,26.0027,364
4/19/2011 0:00,Summer,0,1, Clear + Few clouds,20.5,24.24,55,15.0013,25
11/19/2011 16:00,Winter,0,0, Clear + Few clouds,17.22,21.21,38,19.9995,287
6/3/2011 20:00,Summer,0,1, Clear + Few clouds,26.24,31.06,29,11.0014,293
2/11/2011 7:00,Spring,0,1, Clear + Few clouds,3.28,8.335,73,0,74
11/1/2011 5:00,Winter,0,1, Clear + Few clouds,13.12,15.91,81,12.998,18
1/3/2012 22:00,Spring,0,1, Clear + Few clouds,4.1,5.305,46,16.9979,33
5/13/2012 15:00,Summer,0,0, Clear + Few clouds,29.52,32.575,45,23.9994,499
5/4/2012 0:00,Summer,0,1, Clear + Few clouds,24.6,28.79,78,22.0028,89
10/1/2011 20:00,Winter,0,0," Light Snow, Light Rain",14.76,18.18,87,7.0015,66
9/9/2011 13:00,Fall,0,1, Clear + Few clouds,28.7,33.335,79,6.0032,122
6/19/2011 0:00,Summer,0,0, Clear + Few clouds,28.7,32.575,65,0,89
10/10/2011 22:00,Winter,1,0, Clear + Few clouds,22.96,26.515,88,6.0032,126
3/1/2012 6:00,Spring,0,1, Mist + Cloudy ,17.22,21.21,94,0,109
11/12/2012 5:00,Winter,1,0, Clear + Few clouds,15.58,19.695,87,0,24
10/19/2011 18:00,Winter,0,1," Light Snow, Light Rain",22.96,26.515,100,11.0014,140
8/6/2012 5:00,Fall,0,1, Clear + Few clouds,28.7,33.335,79,12.998,25
9/15/2012 6:00,Fall,0,0, Clear + Few clouds,22.14,25.76,49,27.9993,33
8/9/2011 20:00,Fall,0,1, Clear + Few clouds,32.8,36.365,43,12.998,292
10/16/2011 6:00,Winter,0,0, Clear + Few clouds,15.58,19.695,66,11.0014,10
6/15/2011 16:00,Summer,0,1, Clear + Few clouds,31.16,33.335,27,8.9981,312
2/17/2011 15:00,Spring,0,1, Clear + Few clouds,24.6,30.305,28,16.9979,106
12/1/2012 9:00,Winter,0,0, Mist + Cloudy ,10.66,12.12,93,16.9979,193
1/7/2011 16:00,Spring,0,1, Mist + Cloudy ,8.2,10.605,37,11.0014,87
11/15/2011 12:00,Winter,0,1, Mist + Cloudy ,22.14,25.76,68,0,176
8/14/2012 12:00,Fall,0,1, Clear + Few clouds,31.98,35.605,49,8.9981,300
10/7/2012 10:00,Winter,0,0, Mist + Cloudy ,17.22,21.21,67,12.998,185
12/12/2011 4:00,Winter,0,1, Clear + Few clouds,7.38,12.12,74,0,3
8/19/2011 11:00,Fall,0,1, Mist + Cloudy ,29.52,34.09,66,6.0032,165
4/3/2012 0:00,Summer,0,1, Clear + Few clouds,16.4,20.455,43,8.9981,33
2/7/2012 14:00,Spring,0,1, Clear + Few clouds,18.04,21.97,38,16.9979,138
10/17/2012 13:00,Winter,0,1, Mist + Cloudy ,22.14,25.76,49,8.9981,310
11/2/2012 3:00,Winter,0,1, Clear + Few clouds,12.3,15.15,70,11.0014,3
7/8/2011 2:00,Fall,0,1, Mist + Cloudy ,28.7,33.335,74,11.0014,22
10/18/2011 23:00,Winter,0,1, Mist + Cloudy ,21.32,25,77,12.998,70
2/14/2012 0:00,Spring,0,1, Mist + Cloudy ,10.66,15.15,60,0,14
11/11/2011 5:00,Winter,1,0, Clear + Few clouds,12.3,14.395,49,16.9979,13
3/11/2012 8:00,Spring,0,0, Clear + Few clouds,9.02,11.365,69,8.9981,72
2/13/2012 14:00,Spring,0,1, Clear + Few clouds,13.94,17.425,23,7.0015,135
4/9/2011 22:00,Summer,0,0, Mist + Cloudy ,14.76,17.425,93,8.9981,87
10/11/2012 22:00,Winter,0,1, Clear + Few clouds,16.4,20.455,66,11.0014,177
8/19/2012 14:00,Fall,0,0," Light Snow, Light Rain",26.24,30.305,73,0,149
9/3/2011 21:00,Fall,0,0, Clear + Few clouds,27.88,31.82,83,8.9981,164
5/6/2011 15:00,Summer,0,1, Clear + Few clouds,24.6,31.06,38,26.0027,260
1/15/2011 11:00,Spring,0,0, Clear + Few clouds,8.2,9.85,55,15.0013,72
3/19/2012 8:00,Spring,0,1, Clear + Few clouds,18.86,22.725,88,7.0015,579
6/2/2012 20:00,Summer,0,0, Clear + Few clouds,25.42,31.06,35,19.0012,399
11/10/2012 4:00,Winter,0,0, Clear + Few clouds,10.66,13.635,87,7.0015,6
8/7/2011 12:00,Fall,0,0, Clear + Few clouds,36.9,42.425,42,19.9995,370
12/7/2012 17:00,Winter,0,1, Mist + Cloudy ,15.58,19.695,66,0,568
8/5/2012 11:00,Fall,0,0, Clear + Few clouds,33.62,39.395,56,27.9993,437
3/11/2011 21:00,Spring,0,1, Mist + Cloudy ,12.3,14.395,52,16.9979,53
9/11/2012 2:00,Fall,0,1, Clear + Few clouds,19.68,23.485,77,11.0014,6
5/15/2011 9:00,Summer,0,0, Clear + Few clouds,23.78,27.275,83,16.9979,134
6/7/2011 5:00,Summer,0,1, Clear + Few clouds,23.78,27.275,88,11.0014,32
1/9/2011 3:00,Spring,0,0, Clear + Few clouds,4.1,3.79,46,27.9993,4
10/17/2012 19:00,Winter,0,1, Clear + Few clouds,20.5,24.24,72,12.998,516
5/10/2012 9:00,Summer,0,1, Clear + Few clouds,20.5,24.24,59,31.0009,361
1/15/2011 2:00,Spring,0,0, Mist + Cloudy ,6.56,9.85,59,6.0032,12
8/10/2012 5:00,Fall,0,1," Light Snow, Light Rain",28.7,33.335,84,19.0012,33
11/3/2012 5:00,Winter,0,0, Mist + Cloudy ,13.12,15.15,49,16.9979,9
4/3/2011 20:00,Summer,0,0," Light Snow, Light Rain",17.22,21.21,41,15.0013,79
2/1/2011 0:00,Spring,0,1, Mist + Cloudy ,6.56,9.09,64,7.0015,8
8/2/2012 3:00,Fall,0,1, Clear + Few clouds,27.06,30.305,83,0,6
11/10/2012 19:00,Winter,0,0, Clear + Few clouds,18.86,22.725,51,6.0032,283
3/2/2012 20:00,Spring,0,1, Mist + Cloudy ,14.76,17.425,87,12.998,100
5/7/2011 18:00,Summer,0,0, Clear + Few clouds,23.78,27.275,37,11.0014,289
8/7/2012 1:00,Fall,0,1, Clear + Few clouds,28.7,33.335,84,8.9981,18
5/6/2012 10:00,Summer,0,0, Mist + Cloudy ,22.14,25.76,77,7.0015,333
9/8/2012 14:00,Fall,0,0, Clear + Few clouds,33.62,38.635,52,30.0026,626
8/8/2011 6:00,Fall,0,1, Clear + Few clouds,28.7,32.575,65,19.0012,95
5/3/2012 12:00,Summer,0,1, Clear + Few clouds,22.96,26.515,73,8.9981,301
11/18/2011 14:00,Winter,0,1, Clear + Few clouds,13.94,16.665,31,8.9981,154
11/2/2012 14:00,Winter,0,1, Mist + Cloudy ,16.4,20.455,40,32.9975,262
12/7/2012 2:00,Winter,0,1, Mist + Cloudy ,10.66,13.635,70,8.9981,11
7/1/2011 12:00,Fall,0,1, Clear + Few clouds,32.8,34.85,26,0,263
3/2/2012 2:00,Spring,0,1, Clear + Few clouds,13.94,15.91,53,19.0012,6
2/9/2011 8:00,Spring,0,1, Clear + Few clouds,4.1,6.82,42,0,199
6/12/2012 20:00,Summer,0,1, Clear + Few clouds,27.88,31.82,83,12.998,386
9/9/2012 11:00,Fall,0,0, Clear + Few clouds,27.06,31.06,47,16.9979,585
6/13/2012 4:00,Summer,0,1, Clear + Few clouds,24.6,28.03,83,8.9981,10
11/12/2011 2:00,Winter,0,0, Clear + Few clouds,9.84,12.88,65,6.0032,46
1/19/2012 2:00,Spring,0,1, Clear + Few clouds,5.74,7.575,50,8.9981,3
1/2/2012 9:00,Spring,1,0, Clear + Few clouds,9.84,12.88,35,0,68
11/14/2011 9:00,Winter,0,1, Mist + Cloudy ,19.68,23.485,67,22.0028,233
10/13/2012 23:00,Winter,0,0, Clear + Few clouds,17.22,21.21,58,19.9995,125
4/16/2011 6:00,Summer,0,0," Light Snow, Light Rain",16.4,20.455,82,22.0028,10
11/10/2012 18:00,Winter,0,0, Clear + Few clouds,18.04,21.97,54,8.9981,359
8/13/2012 1:00,Fall,0,1, Clear + Few clouds,27.06,31.06,65,6.0032,14
2/8/2011 15:00,Spring,0,1, Clear + Few clouds,9.02,9.85,35,26.0027,51
4/4/2011 11:00,Summer,0,1, Clear + Few clouds,24.6,31.06,40,26.0027,124
6/6/2011 4:00,Summer,0,1, Clear + Few clouds,22.96,26.515,94,7.0015,8
4/8/2011 14:00,Summer,0,1," Light Snow, Light Rain",13.94,15.91,87,15.0013,15
4/17/2012 0:00,Summer,0,1, Clear + Few clouds,27.06,31.06,54,12.998,43
3/12/2012 11:00,Spring,0,1, Clear + Few clouds,18.04,21.97,44,15.0013,150
3/4/2011 1:00,Spring,0,1, Mist + Cloudy ,7.38,9.09,64,12.998,4
4/18/2012 11:00,Summer,0,1," Light Snow, Light Rain",18.86,22.725,47,16.9979,119
11/8/2011 2:00,Winter,0,1, Clear + Few clouds,13.12,17.425,87,0,1
3/2/2011 14:00,Spring,0,1, Clear + Few clouds,21.32,25,23,19.9995,96
3/3/2011 6:00,Spring,0,1, Clear + Few clouds,5.74,6.06,33,19.9995,35
11/6/2011 18:00,Winter,0,0, Clear + Few clouds,17.22,21.21,71,7.0015,185
1/5/2011 7:00,Spring,0,1, Clear + Few clouds,7.38,9.09,43,12.998,88
2/9/2011 10:00,Spring,0,1, Clear + Few clouds,5.74,9.09,36,0,59
12/8/2011 8:00,Winter,0,1, Clear + Few clouds,9.02,10.605,55,19.0012,429
2/10/2011 17:00,Spring,0,1, Clear + Few clouds,7.38,9.09,26,12.998,165
7/10/2011 11:00,Fall,0,0, Clear + Few clouds,31.98,36.365,55,12.998,287
5/14/2012 11:00,Summer,0,1, Mist + Cloudy ,22.96,26.515,83,15.0013,79
1/15/2011 5:00,Spring,0,0, Clear + Few clouds,6.56,11.365,59,0,1
5/7/2011 22:00,Summer,0,0, Clear + Few clouds,22.14,25.76,49,12.998,120
11/1/2012 15:00,Winter,0,1, Mist + Cloudy ,16.4,20.455,54,11.0014,214
4/8/2011 16:00,Summer,0,1, Mist + Cloudy ,13.12,15.15,93,16.9979,60
5/6/2012 1:00,Summer,0,0, Mist + Cloudy ,22.14,25.76,83,15.0013,121
7/4/2012 22:00,Fall,1,0, Clear + Few clouds,33.62,39.395,56,15.0013,502
12/13/2012 14:00,Winter,0,1, Clear + Few clouds,14.76,17.425,34,11.0014,242
1/15/2011 18:00,Spring,0,0, Mist + Cloudy ,12.3,14.395,45,16.9979,84
12/3/2011 11:00,Winter,0,0, Clear + Few clouds,13.12,16.665,57,6.0032,275
12/14/2011 18:00,Winter,0,1, Mist + Cloudy ,14.76,17.425,62,11.0014,390
7/8/2012 17:00,Fall,0,0, Clear + Few clouds,31.98,37.12,59,0,270
4/19/2011 6:00,Summer,0,1, Mist + Cloudy ,19.68,23.485,67,0,65
4/17/2011 10:00,Summer,0,0, Clear + Few clouds,17.22,21.21,44,30.0026,211
9/7/2012 6:00,Fall,0,1, Clear + Few clouds,25.42,28.03,88,7.0015,140
6/9/2012 3:00,Summer,0,0, Clear + Few clouds,25.42,31.06,57,0,40
12/4/2012 16:00,Winter,0,1, Clear + Few clouds,23.78,27.275,49,19.0012,435
8/14/2011 9:00,Fall,0,0," Light Snow, Light Rain",27.06,29.545,89,19.0012,103
10/15/2011 1:00,Winter,0,0, Clear + Few clouds,18.86,22.725,55,16.9979,73
1/15/2012 2:00,Spring,0,0, Mist + Cloudy ,6.56,6.82,47,19.0012,43
12/17/2012 20:00,Winter,0,1, Mist + Cloudy ,17.22,21.21,94,16.9979,200
11/4/2011 1:00,Winter,0,1, Mist + Cloudy ,16.4,20.455,82,0,17
8/19/2011 2:00,Fall,0,1," Light Snow, Light Rain",26.24,28.79,83,0,8
7/14/2012 20:00,Fall,0,0, Clear + Few clouds,29.52,35.605,84,6.0032,356
12/16/2011 19:00,Winter,0,1, Mist + Cloudy ,13.12,15.15,45,15.0013,214
6/13/2012 20:00,Summer,0,1, Clear + Few clouds,27.88,31.82,36,27.9993,448
8/13/2012 6:00,Fall,0,1, Clear + Few clouds,25.42,29.545,73,6.0032,159
5/9/2011 21:00,Summer,0,1, Clear + Few clouds,21.32,25,59,8.9981,156
3/18/2012 13:00,Spring,0,0, Mist + Cloudy ,18.86,22.725,82,11.0014,544
2/14/2011 0:00,Spring,0,1, Clear + Few clouds,15.58,19.695,37,23.9994,11
12/15/2011 15:00,Winter,0,1," Light Snow, Light Rain",21.32,25,55,15.0013,82
5/11/2012 2:00,Summer,0,1, Clear + Few clouds,18.86,22.725,44,11.0014,31
9/19/2011 1:00,Fall,0,1, Mist + Cloudy ,21.32,25,72,7.0015,10
11/7/2012 10:00,Winter,0,1, Mist + Cloudy ,11.48,12.88,56,19.9995,178
6/13/2012 7:00,Summer,0,1, Clear + Few clouds,24.6,28.03,83,19.9995,505
6/9/2011 13:00,Summer,0,1, Clear + Few clouds,36.9,40.91,37,6.0032,136
4/18/2011 7:00,Summer,0,1, Clear + Few clouds,18.86,22.725,63,0,168
6/18/2011 4:00,Summer,0,0, Clear + Few clouds,24.6,27.275,88,6.0032,5
7/12/2012 6:00,Fall,0,1, Clear + Few clouds,26.24,30.305,73,6.0032,178
10/7/2011 19:00,Winter,0,1, Clear + Few clouds,22.96,26.515,52,0,294
10/12/2011 15:00,Winter,0,1," Light Snow, Light Rain",22.14,25.76,94,16.9979,45
10/17/2011 4:00,Winter,0,1, Clear + Few clouds,21.32,25,59,11.0014,5
4/2/2011 22:00,Summer,0,0, Clear + Few clouds,13.12,15.15,61,19.9995,55
11/7/2011 18:00,Winter,0,1, Clear + Few clouds,18.86,22.725,59,7.0015,425
11/9/2012 10:00,Winter,0,1, Clear + Few clouds,14.76,16.665,50,22.0028,197
12/4/2012 7:00,Winter,0,1, Clear + Few clouds,17.22,21.21,88,8.9981,502
10/16/2012 17:00,Winter,0,1, Clear + Few clouds,21.32,25,39,12.998,943
12/15/2011 18:00,Winter,0,1, Mist + Cloudy ,21.32,25,59,19.9995,377
10/3/2012 4:00,Winter,0,1, Mist + Cloudy ,24.6,25,100,0,11
8/1/2012 10:00,Fall,0,1, Clear + Few clouds,29.52,34.09,66,6.0032,236
2/17/2011 2:00,Spring,0,1, Mist + Cloudy ,13.94,15.91,53,15.0013,6
9/16/2011 22:00,Fall,0,1, Clear + Few clouds,19.68,23.485,67,6.0032,167
10/7/2011 7:00,Winter,0,1, Clear + Few clouds,17.22,21.21,94,0,242
6/18/2012 8:00,Summer,0,1, Mist + Cloudy ,22.14,25.76,83,12.998,474
1/3/2012 1:00,Spring,0,1, Clear + Few clouds,7.38,9.09,55,15.0013,6
5/12/2011 12:00,Summer,0,1, Clear + Few clouds,23.78,27.275,60,15.0013,207
4/18/2012 3:00,Summer,0,1, Mist + Cloudy ,20.5,24.24,42,15.0013,6
8/4/2012 14:00,Fall,0,0, Clear + Few clouds,36.08,40.15,40,26.0027,472
4/12/2011 5:00,Summer,0,1, Mist + Cloudy ,22.14,25.76,68,8.9981,16
1/1/2012 12:00,Spring,0,0, Clear + Few clouds,16.4,20.455,62,19.0012,201
7/6/2012 9:00,Fall,0,1, Clear + Few clouds,33.62,36.365,36,8.9981,304
6/1/2011 18:00,Summer,0,1," Light Snow, Light Rain",33.62,39.395,56,26.0027,309
5/16/2012 22:00,Summer,0,1, Clear + Few clouds,26.24,30.305,73,11.0014,286
2/11/2011 23:00,Spring,0,1, Clear + Few clouds,7.38,12.12,69,0,53
4/13/2011 23:00,Summer,0,1, Clear + Few clouds,16.4,20.455,71,8.9981,62
11/19/2012 5:00,Winter,0,1, Mist + Cloudy ,14.76,17.425,66,15.0013,39
11/17/2011 14:00,Winter,0,1, Mist + Cloudy ,13.94,15.15,49,26.0027,110
3/17/2011 20:00,Spring,0,1, Clear + Few clouds,17.22,21.21,67,15.0013,137
2/17/2012 5:00,Spring,0,1, Mist + Cloudy ,11.48,13.635,93,11.0014,16
11/19/2012 18:00,Winter,0,1, Mist + Cloudy ,16.4,20.455,58,16.9979,580
7/3/2012 12:00,Fall,0,1, Clear + Few clouds,36.08,37.88,28,12.998,272
7/6/2012 1:00,Fall,0,1, Clear + Few clouds,31.98,36.365,55,15.0013,29
4/11/2011 21:00,Summer,0,1, Clear + Few clouds,27.06,31.06,61,16.9979,158
2/5/2011 22:00,Spring,0,0, Clear + Few clouds,10.66,13.635,93,8.9981,45
2/15/2012 17:00,Spring,0,1, Clear + Few clouds,17.22,21.21,38,12.998,487
11/8/2012 12:00,Winter,0,1, Clear + Few clouds,16.4,20.455,24,32.9975,235
6/9/2011 8:00,Summer,0,1, Mist + Cloudy ,31.16,36.365,70,7.0015,432
5/12/2012 18:00,Summer,0,0, Mist + Cloudy ,27.06,31.06,31,12.998,546
8/9/2011 16:00,Fall,0,1, Clear + Few clouds,35.26,38.635,39,19.9995,285
12/15/2011 3:00,Winter,0,1, Mist + Cloudy ,13.12,16.665,70,8.9981,3
11/5/2011 13:00,Winter,0,0, Clear + Few clouds,16.4,20.455,37,7.0015,355
3/13/2011 15:00,Spring,0,0, Clear + Few clouds,19.68,23.485,39,22.0028,304
7/8/2011 12:00,Fall,0,1, Mist + Cloudy ,31.16,36.365,70,19.0012,213
5/19/2011 2:00,Summer,0,1, Clear + Few clouds,20.5,24.24,94,0,15
5/10/2012 13:00,Summer,0,1, Clear + Few clouds,22.14,25.76,39,30.0026,318
9/8/2012 23:00,Fall,0,0, Mist + Cloudy ,23.78,27.275,73,11.0014,133
8/12/2011 7:00,Fall,0,1, Clear + Few clouds,26.24,31.06,44,11.0014,264
8/16/2012 20:00,Fall,0,1, Clear + Few clouds,31.16,34.09,40,6.0032,514
8/12/2012 13:00,Fall,0,0, Clear + Few clouds,31.98,34.85,40,0,543
7/7/2011 3:00,Fall,0,1, Clear + Few clouds,26.24,28.03,94,7.0015,4
5/15/2011 1:00,Summer,0,0, Mist + Cloudy ,21.32,25,100,7.0015,47
11/14/2011 0:00,Winter,0,1, Clear + Few clouds,18.86,22.725,59,19.0012,30
10/7/2011 8:00,Winter,0,1, Clear + Few clouds,18.86,22.725,82,0,417
5/11/2012 22:00,Summer,0,1, Clear + Few clouds,22.96,26.515,35,15.0013,234
7/15/2011 18:00,Fall,0,1, Clear + Few clouds,29.52,32.575,45,15.0013,496
12/14/2011 13:00,Winter,0,1, Mist + Cloudy ,14.76,18.18,57,7.0015,133
5/6/2011 23:00,Summer,0,1, Clear + Few clouds,18.04,21.97,82,8.9981,120
1/1/2012 16:00,Spring,0,0, Mist + Cloudy ,18.04,21.97,54,19.9995,215
2/17/2011 5:00,Spring,0,1, Clear + Few clouds,13.12,16.665,66,6.0032,12
4/3/2012 9:00,Summer,0,1, Clear + Few clouds,17.22,21.21,38,6.0032,408
2/15/2012 6:00,Spring,0,1, Clear + Few clouds,12.3,15.15,61,8.9981,95
6/2/2012 15:00,Summer,0,0, Clear + Few clouds,26.24,31.06,38,16.9979,702
9/12/2012 18:00,Fall,0,1, Clear + Few clouds,27.06,31.06,44,16.9979,977
8/8/2011 5:00,Fall,0,1, Clear + Few clouds,28.7,33.335,79,6.0032,15
7/8/2012 21:00,Fall,0,0, Clear + Few clouds,31.16,36.365,70,8.9981,207
1/7/2012 13:00,Spring,0,0, Clear + Few clouds,18.04,21.97,44,12.998,445
10/8/2012 22:00,Winter,1,0," Light Snow, Light Rain",16.4,20.455,76,16.9979,107
1/3/2012 21:00,Spring,0,1, Clear + Few clouds,4.1,5.305,36,15.0013,68
9/17/2011 0:00,Fall,0,0, Clear + Few clouds,18.86,22.725,72,11.0014,108
4/13/2012 1:00,Summer,0,1, Clear + Few clouds,14.76,17.425,46,12.998,30
5/11/2011 0:00,Summer,0,1, Mist + Cloudy ,21.32,25,55,8.9981,38
3/5/2012 18:00,Spring,0,1," Light Snow, Light Rain",11.48,11.365,55,43.9989,375
5/11/2011 4:00,Summer,0,1, Mist + Cloudy ,19.68,23.485,88,8.9981,2
6/18/2012 20:00,Summer,0,1, Mist + Cloudy ,25.42,29.545,73,8.9981,362
9/12/2011 16:00,Fall,0,1, Clear + Few clouds,29.52,33.335,48,0,298
5/2/2011 11:00,Summer,0,1, Clear + Few clouds,23.78,27.275,73,19.9995,130
6/8/2011 2:00,Summer,0,1, Clear + Few clouds,26.24,28.79,89,6.0032,7
4/16/2011 18:00,Summer,0,0, Mist + Cloudy ,20.5,24.24,94,26.0027,38
9/16/2011 18:00,Fall,0,1, Mist + Cloudy ,21.32,25,52,11.0014,482
1/7/2012 15:00,Spring,0,0, Clear + Few clouds,23.78,27.275,37,19.9995,449
5/16/2012 9:00,Summer,0,1, Mist + Cloudy ,24.6,28.79,78,8.9981,347
12/17/2011 3:00,Winter,0,0, Clear + Few clouds,10.66,12.88,60,12.998,26
2/12/2012 17:00,Spring,0,0, Clear + Few clouds,7.38,7.575,37,27.9993,87
4/8/2011 8:00,Summer,0,1," Light Snow, Light Rain",13.94,16.665,87,11.0014,221
10/13/2011 19:00,Winter,0,1, Mist + Cloudy ,25.42,28.79,83,11.0014,205
12/10/2012 12:00,Winter,0,1," Light Snow, Light Rain",18.04,21.97,100,15.0013,173
4/3/2011 11:00,Summer,0,0, Clear + Few clouds,17.22,21.21,41,16.9979,243
11/7/2012 6:00,Winter,0,1, Mist + Cloudy ,10.66,12.12,56,19.0012,118
6/2/2012 6:00,Summer,0,0, Mist + Cloudy ,20.5,24.24,77,12.998,36
11/17/2012 14:00,Winter,0,0, Clear + Few clouds,17.22,21.21,38,12.998,555
1/15/2012 22:00,Spring,0,0, Clear + Few clouds,7.38,10.605,37,6.0032,60
8/11/2011 3:00,Fall,0,1, Clear + Few clouds,26.24,31.06,57,8.9981,9
11/9/2011 2:00,Winter,0,1, Clear + Few clouds,13.12,17.425,93,0,5
10/19/2012 5:00,Winter,0,1, Mist + Cloudy ,22.14,25.76,88,0,36
4/13/2011 7:00,Summer,0,1," Light Snow, Light Rain",14.76,17.425,100,15.0013,70
4/4/2011 22:00,Summer,0,1, Mist + Cloudy ,27.88,31.82,36,31.0009,75
7/15/2011 21:00,Fall,0,1, Clear + Few clouds,27.06,31.06,54,7.0015,261
11/15/2011 21:00,Winter,0,1, Mist + Cloudy ,20.5,24.24,77,6.0032,168
11/12/2011 0:00,Winter,0,0, Clear + Few clouds,9.84,12.12,60,8.9981,64
1/4/2011 12:00,Spring,0,1, Clear + Few clouds,9.02,11.365,51,11.0014,78
11/10/2011 0:00,Winter,0,1, Clear + Few clouds,16.4,20.455,87,0,24
8/17/2012 8:00,Fall,0,1, Clear + Few clouds,27.88,12.12,65,8.9981,668
